name,Age,Experience (Years),Salary ($),Department,profit,Satisfaction Level,Work Hours Per Week,Projects Handled,Certifications,Remote Work (Days/Week),Parameter_1,Parameter_2,Parameter_3,Parameter_4,Parameter_5,Parameter_6,Parameter_7,Parameter_8,Parameter_9,Parameter_10,Parameter_11,Parameter_12,Parameter_13,Parameter_14,Parameter_15,Parameter_16,Parameter_17,Parameter_18,Parameter_19,Parameter_20,Parameter_21,Parameter_22,Parameter_23,Parameter_24,Parameter_25,Parameter_26,Parameter_27,Parameter_28,Parameter_29,Parameter_30,Parameter_31,Parameter_32,Parameter_33,Parameter_34,Parameter_35,Parameter_36,Parameter_37,Parameter_38,Parameter_39,Parameter_40,Parameter_41,Parameter_42,Parameter_43,Parameter_44,Parameter_45,Parameter_46,Parameter_47,Parameter_48,Parameter_49
Employee_51,57,20,130625,Finance,4,0.4670395937885508,32,4,3,3,3,0.4225555894349978,High,18,0.4101418881920783,Medium,29,0.8279152205093114,High,99,0.727360871252216,High,75,0.523788560177822,High,30,0.5614823114980196,Low,34,0.7964811880345001,Medium,32,0.6573442557083392,High,19,0.042860374036891,Medium,90,0.7075102172951263,High,26,0.8798260264302591,Medium,48,0.8601127301120898,High,19,0.634135499968911,Medium,82,0.8581657625517126,High,3,0.5589350247202223,Low,39,0.9659190384280382,Low,84
Employee_52,42,0,71230,IT,8,0.5443430341978456,36,12,0,0,61,0.2678649450424215,Medium,88,0.0967916294959583,Medium,23,0.4892663570407477,Low,88,0.0391681844665853,Medium,41,0.815113971986487,High,71,0.1965044361522248,Low,97,0.0094584236085748,Medium,37,0.0069535312945443,Low,39,0.0337375713946439,High,49,0.0854460614275864,Medium,91,0.71008841613992,High,56,0.363450846726308,Medium,91,0.5280325205945214,Medium,73,0.5014956801160376,Medium,43,0.1291242255544159,High,48,0.3235225450344229,Medium,10
Employee_53,46,2,149156,Sales,9,0.4644576113863718,48,2,2,4,70,0.1270600471719216,Low,6,0.5694652222875666,Low,46,0.40710619427514,High,23,0.9283492357355576,Low,32,0.8659065405612705,Medium,49,0.550462015939505,Low,13,0.3570293977955255,Medium,30,0.9940374811655464,Medium,82,0.9621423418436528,Medium,52,0.193584601665764,High,60,0.9753042356822992,High,57,0.1843723648540176,High,34,0.9327945610153636,Low,92,0.8614152614415601,Low,57,0.3083335900739828,Medium,96,0.42480758688947,High,80
Employee_54,45,24,137582,Sales,8,0.4023573872843836,31,2,0,0,28,0.0805075828313202,Low,54,0.2168029188688244,Medium,72,0.6725256623224679,Low,69,0.2189341837707727,Low,28,0.839648841709574,Low,82,0.5414239289636247,High,31,0.4443173089830765,Medium,45,0.2118246014522499,High,99,0.5013133045989525,High,55,0.956300857640533,Low,11,0.5299358515833019,Medium,33,0.4391822381140785,High,22,0.212836835910813,High,69,0.6090765836924288,High,95,0.5923107890332197,Medium,94,0.8502337707772776,Medium,66
Employee_55,50,37,82140,Sales,4,0.2718751424559685,35,17,1,0,29,0.1778477337593965,Medium,99,0.9330975861478288,Medium,46,0.4120482678368127,High,39,0.9122214195734052,Low,9,0.6779942360381278,High,42,0.3388252555200084,Medium,65,0.1173537398215587,Medium,13,0.071965023362059,High,76,0.5747962728958473,Low,4,0.139591874583882,Low,49,0.9166119722685128,Low,83,0.6854284141263177,High,19,0.1215279377990691,Medium,81,0.2132490150315024,Medium,47,0.1477839253615152,Low,40,0.2933068273886041,Low,62
Employee_56,50,39,83527,HR,7,0.6369922348968102,51,4,2,4,64,0.5212162991067666,Medium,16,0.554863871855419,Medium,87,0.6965980378245152,Medium,8,0.3228529790018197,High,77,0.797826733905195,Low,67,0.9379851265236212,High,4,0.6590052376357874,Medium,88,0.2204997188734053,High,22,0.7859803155575638,Medium,93,0.2363455723502587,Medium,74,0.856295790679672,Medium,53,0.0339217401805118,High,86,0.8041878071864248,High,76,0.7573259046757945,Low,7,0.3074563186552353,Medium,39,0.1346443445332048,High,17
Employee_57,35,7,34239,HR,7,0.5227617846541037,42,19,3,0,54,0.9569931054587176,High,19,0.7300125267786866,High,43,0.7234296430222898,High,15,0.8787736280209407,Low,20,0.515929265125653,High,24,0.6577100131295791,High,15,0.9208954035775502,Low,65,0.1001641007941012,High,72,0.9201208746075872,Medium,17,0.3296444077928713,Medium,66,0.4774520396112834,High,17,0.4110340030663749,Medium,91,0.7913756085215375,Low,17,0.555357456756251,High,33,0.1278667286972777,Low,78,0.4088783169490642,High,46
Employee_58,39,30,39780,Sales,4,0.4408181378776771,49,3,2,0,40,0.1971645279298284,Low,79,0.7866463628577588,High,25,0.4618791499153744,Low,31,0.3064364207484793,Medium,15,0.675767370760822,Low,51,0.8797345237896611,High,54,0.4167047161317594,Medium,83,0.6580073007220832,High,57,0.7607785547690299,Low,35,0.6988630211695269,Medium,17,0.7605377046962121,High,94,0.3278932171386609,Low,49,0.0779510465947218,High,28,0.983148266401474,High,80,0.9315307981846136,Low,55,0.7316788498553012,Low,76
Employee_59,57,4,48718,Marketing,3,0.5357246663383561,52,13,4,2,31,0.3457131489503505,Medium,24,0.574418586044985,Medium,21,0.0882345345947104,Medium,72,0.2478259890203569,Low,77,0.1745364457600805,Low,16,0.761365865770808,High,9,0.0332893743907173,Low,10,0.322293880679645,Medium,44,0.567788736806853,Medium,14,0.2295202487152672,Medium,29,0.4748253229836929,Low,14,0.1904762882658017,Medium,44,0.1332189318655635,Low,62,0.2717529231433411,High,64,0.9351460786816456,Low,65,0.7333091034486242,High,29
Employee_60,54,30,33585,IT,1,0.3114280179394696,53,17,1,4,11,0.3229095426855425,Low,67,0.1734747645212238,Medium,20,0.110174948180955,Low,38,0.6911708159565717,High,80,0.2377484822510037,Low,28,0.6400956196525788,Medium,42,0.1218627647633895,Medium,59,0.5432884717606414,Low,65,0.0125152961453429,High,29,0.1952355037827758,Low,40,0.6538294222371375,Medium,65,0.0701642149597504,High,37,0.1547450404015307,High,42,0.1515127525583635,Low,52,0.6472702012880717,Medium,4,0.4832035631851491,Medium,36
Employee_61,37,26,125853,Marketing,4,0.1645016713990145,59,14,3,4,27,0.200630912264135,Low,52,0.4197978361589967,High,99,0.2703982224967058,Medium,57,0.0315769868241619,Low,96,0.8298539347778878,Low,74,0.5670314534881621,Low,11,0.940801868373026,Medium,48,0.1555556929692919,High,51,0.532139140640442,Medium,94,0.620999075523851,High,34,0.2416872645275208,Low,61,0.8250223905429235,Low,84,0.1250366344877427,Low,46,0.1968262400601707,Medium,59,0.9382414990206912,Medium,36,0.2360310745644079,Medium,38
Employee_62,56,33,86504,Sales,9,0.1069377770148897,42,17,3,1,68,0.467669396659591,High,94,0.2277029891527611,Medium,17,0.672559643319505,Low,99,0.6438053323032362,Low,62,0.7802202395413949,Medium,27,0.2301014413562579,High,19,0.8788315300131371,High,41,0.3308007073115393,Low,10,0.7590997162198251,Low,69,0.338696536776756,Low,55,0.125617954702442,High,92,0.681993804595051,Low,4,0.751509082730548,Low,90,0.7705425900846359,Low,64,0.5250947999118643,Low,65,0.5642806003537177,High,28
Employee_63,58,31,92094,HR,6,0.8967664076955533,54,4,3,3,89,0.1647141474870251,High,17,0.6899849639079055,Medium,60,0.1926093777917054,High,75,0.9241107925566772,Low,49,0.622368539701406,Low,36,0.8789605340967246,Medium,62,0.4028930525976447,Medium,80,0.8664375019776993,Low,89,0.8766311096990206,High,67,0.7647921334310106,Medium,25,0.3606503080431581,Medium,25,0.006411190750824,Low,96,0.9865353802117224,High,96,0.6361490875749871,High,24,0.4787973872694434,Medium,55,0.200094215385528,High,69
Employee_64,34,21,145138,IT,3,0.8160536992121287,45,18,1,3,28,0.6821503221590621,Low,79,0.7635976914541486,Medium,16,0.0480249281027223,High,59,0.3080917777722726,High,61,0.4081739552266882,Medium,77,0.5662369200722296,Medium,11,0.7634260186229154,High,71,0.5536671875302805,Medium,92,0.9584577431954,High,11,0.4102101283123561,Medium,89,0.0867257674706324,Medium,58,0.246801784801666,High,1,0.2163627393995821,Low,72,0.7580509667362842,Low,58,0.1755816166224836,Medium,53,0.7917566647963956,High,84
Employee_65,34,3,56208,Sales,9,0.3170680310522195,44,19,0,1,58,0.5438633380650368,High,91,0.0864411011664298,Medium,91,0.4225667564387826,Medium,31,0.4912852416973722,Low,79,0.2044331085176913,Medium,50,0.0397651598648669,Low,58,0.1530896375129019,Medium,55,0.2481754791631454,Medium,21,0.6388094022171594,Low,62,0.5462182865318009,Medium,22,0.0735980169964629,Medium,38,0.3182435567034735,Low,29,0.9522255293920456,High,62,0.0517547685112491,Low,27,0.7596821276547076,High,64,0.1553958741630358,Low,97
Employee_66,54,31,72828,HR,3,0.6840328158199155,33,19,0,1,39,0.5944008110199053,Low,17,0.848284219847799,High,45,0.1298951417464008,Low,79,0.6648993938572078,Low,20,0.7954028411946402,Low,31,0.2080081035831067,Medium,84,0.965572717260239,Medium,94,0.3477450980359243,Low,94,0.2116186510862452,High,83,0.9669605125086324,High,36,0.1131831598101029,Medium,53,0.9843726745636024,Low,78,0.2613451897875717,Medium,51,0.3512233786704596,Medium,14,0.7213804383762049,High,40,0.0905812084368923,High,80
Employee_67,46,9,142950,HR,7,0.0188049691171114,57,13,0,3,21,0.7310176235540701,High,22,0.6149132205738054,Low,12,0.7903930734461412,Medium,26,0.9842048607541876,High,66,0.2303467242584386,High,5,0.7550258803070675,High,23,0.7944501319480952,Low,56,0.3607185236601751,Low,8,0.4300695856062519,High,63,0.4379269097433785,Low,50,0.9100084750298196,Medium,23,0.3971300579363677,Low,22,0.3840053193083579,High,29,0.4215764130441147,Low,7,0.6303928920468971,High,31,0.909493421289196,Medium,52
Employee_68,30,19,131692,IT,9,0.3968941584118012,44,7,0,2,99,0.7329395470515144,Low,22,0.5734734504291633,High,29,0.903418064556188,Medium,1,0.6023549461885186,High,97,0.8953957734172528,Low,96,0.1430521790460998,Medium,49,0.9243254916710404,High,41,0.9201812425138892,High,66,0.610391521088141,Medium,89,0.6080775657127279,Medium,53,0.629674005628512,Low,37,0.469098789579317,High,16,0.5074142838814226,Low,73,0.7037532070923819,High,37,0.0419114513006487,High,75,0.6987132212532774,High,45
Employee_69,39,29,100824,IT,9,0.9146503599591126,42,17,3,0,16,0.8677937723296183,Low,13,0.16081449833633,Medium,48,0.3345897857305707,Low,33,0.3249967510879685,High,54,0.5568981313529409,Medium,91,0.2367075828859698,Medium,52,0.539083979588857,Low,98,0.4743811483765037,High,84,0.8237410536471704,Low,75,0.1271007368748102,Medium,38,0.4675830869538591,Low,55,0.6218926895529457,Medium,71,0.6765579518397484,High,37,0.8073043976394065,Medium,28,0.7328876196508674,High,28,0.6674298882239754,Medium,94
Employee_70,50,12,41144,Sales,7,0.9124744113212858,56,11,1,3,26,0.3828424030509592,Medium,9,0.4627548283608341,High,87,0.500333071900447,Medium,50,0.1635312875407798,Medium,52,0.2380366751821354,High,57,0.8420924058928112,High,95,0.08404767789386,High,43,0.2865113133309305,Medium,41,0.0349164526187918,Low,56,0.5284074144392037,Low,29,0.4288112685476972,Low,4,0.9390162264204728,Low,9,0.7936249775158288,Medium,57,0.9638665875992616,Low,29,0.4719470389552928,Medium,39,0.9502526508852436,Low,8
Employee_71,46,25,85323,Sales,6,0.1694458708748997,50,19,2,2,5,0.523338116712784,Low,47,0.179475582313296,High,41,0.936118990500791,High,49,0.2887561168848712,Low,87,0.6946500044832246,Medium,17,0.8779069691014938,Low,81,0.1701318019717045,High,35,0.1692940812529567,Low,11,0.3144044903586531,Medium,71,0.1496433638781327,Low,31,0.8275763002819619,High,21,0.8756508840957073,High,28,0.7347328860919423,Low,34,0.5041049012225246,Medium,6,0.2372449799218912,Low,16,0.2736264715210811,Low,66
Employee_72,59,24,113402,Finance,2,0.2257506813077342,58,9,3,3,43,0.390643183039205,High,56,0.5377259033019784,Low,21,0.4881032592152275,High,36,0.2575315844193445,Medium,92,0.0839334878556729,Medium,42,0.5827056836837405,Low,73,0.2891806186079885,Medium,9,0.3862420320609837,Medium,3,0.5709721982669684,Medium,78,0.8277544393249625,Low,82,0.2924504415244222,Medium,49,0.3303053993306888,Low,23,0.2266672712228319,Low,60,0.5835725941073524,Medium,19,0.1321040338109904,Low,21,0.9897999011530394,Medium,45
Employee_73,40,12,31421,Marketing,4,0.5311002628847475,37,1,3,0,91,0.9068524116154923,Low,37,0.9397462833969328,Medium,68,0.6575803291403609,Low,73,0.776603171416951,Medium,11,0.0590504274502995,Low,52,0.5396197962386012,High,93,0.278909762300534,High,83,0.6321477346718881,Low,57,0.9496465423205792,Medium,5,0.2956380310773321,Medium,90,0.8316354780090006,High,13,0.4109022859285123,Medium,43,0.2397841547104882,High,44,0.3127738817719822,High,81,0.1491564494490175,Medium,25,0.6022769015278415,Medium,45
Employee_74,41,33,146703,Marketing,2,0.4327865794733224,59,4,1,0,85,0.7123289613039863,High,22,0.3620417426171552,High,28,0.9530198672542358,High,33,0.0874846038615485,Medium,85,0.1243772572664126,Low,42,0.6148286215509551,High,42,0.0202202910014999,High,36,0.4784436811388765,High,66,0.5416602840168155,High,65,0.8572019968312742,High,20,0.478313283319255,Low,1,0.393056653955813,Low,32,0.2288718288299212,Low,12,0.917419910174265,Low,81,0.8533165936735613,Low,13,0.1240313037243464,Medium,78
Employee_75,45,29,61470,IT,9,0.4110883469238096,32,9,3,4,41,0.7948643953408143,High,4,0.7059974753777809,High,74,0.4606075431939892,High,76,0.2397030065368761,Medium,35,0.340190474068744,Medium,22,0.2771716634095319,High,53,0.9821639286252224,Low,47,0.7528131413915816,Low,74,0.6051382803880868,Medium,63,0.1043063803220321,Low,79,0.4948014488144144,High,27,0.2168827355248055,High,71,0.4754619993374396,High,64,0.5138955189663875,Low,73,0.1184589890989588,Medium,30,0.3120063369944486,Medium,27
Employee_76,40,0,35552,Finance,5,0.922117666818454,48,5,4,0,18,0.6520259620888167,Low,18,0.6710835091229282,Medium,75,0.6387773781604066,Low,79,0.4791467078525429,Low,12,0.4243033712601266,Low,1,0.4142253160930195,Medium,96,0.616997734314681,High,82,0.3753917569869457,Medium,42,0.1914291810888398,Low,71,0.6573370770038817,Medium,83,0.5492438189396843,Medium,26,0.0825159003274464,Medium,40,0.3946057573525419,High,10,0.4702977755931233,High,70,0.4966102584878265,Medium,54,0.4014616997132985,High,80
Employee_77,41,27,59817,IT,8,0.2994977575100737,39,13,3,0,68,0.5698419397422567,Low,78,0.8703308579708663,Low,1,0.5198822225595169,High,53,0.736205538316983,Low,66,0.4867630893692687,Medium,63,0.5536546442082455,Medium,49,0.257894909757758,Low,78,0.7311080482988962,Medium,96,0.0685283122802011,Medium,67,0.6479360660952007,High,10,0.1906792511163006,Low,38,0.6528708207594667,Medium,19,0.6598808075953638,Low,6,0.3911273545143117,Low,28,0.637477776272253,Low,63,0.087741306924607,Medium,54
Employee_78,52,38,133314,Finance,2,0.2406031827935321,33,16,1,0,40,0.3839163315580811,Low,66,0.805659715869188,High,21,0.8829975830004902,Medium,60,0.4536675875310464,Low,57,0.7710224470827286,Medium,74,0.8766730303093697,Medium,97,0.3150256564090966,Low,14,0.8534849358733536,High,42,0.3464052258108253,Low,48,0.2086820613329882,Low,6,0.1299627372442253,Low,51,0.2959054113628303,Medium,21,0.7115887030623264,High,32,0.0874090720626187,High,75,0.601759950199497,Low,97,0.0272433513907971,Low,87
Employee_79,47,20,114645,Finance,9,0.5797836589863105,47,1,1,4,50,0.1434333225889316,Medium,30,0.3939882879034185,Medium,84,0.8327661367281145,Medium,42,0.1768832979155848,Medium,58,0.7738268225160866,Medium,17,0.5498655911935539,Low,19,0.8760850572019441,Medium,57,0.1129766292175941,Medium,8,0.2890950790069434,Medium,24,0.4098526517959484,Medium,34,0.5678045018071673,Low,59,0.63026500679192,High,68,0.6944450856416648,High,50,0.6186177843209312,Low,15,0.4418305063660358,Medium,82,0.7141087244057395,High,31
Employee_80,30,30,109563,HR,9,0.946744520886542,38,16,4,3,97,0.779380342697317,Medium,74,0.7867628833471726,Medium,93,0.7792853144162495,High,69,0.5313657662516438,Medium,78,0.938468570293858,Low,20,0.7936913497077966,High,83,0.4224210748200895,Low,79,0.6092606736633763,Medium,23,0.5743183068371274,Medium,53,0.1985914233822312,Medium,40,0.0905821801504872,Medium,27,0.2215634054668872,High,5,0.688685780384416,High,87,0.9828991603337036,Low,81,0.5447897758886547,High,92,0.5165462639789543,High,92
Employee_81,42,28,121466,Sales,3,0.0927662736272502,44,12,4,0,73,0.8996535995937239,High,62,0.1910417184371082,High,13,0.4346014445130002,Medium,32,0.0195659224469155,High,17,0.0385293461797362,Medium,1,0.5404431395360982,Medium,58,0.3364457914518494,High,26,0.0470100678143863,High,71,0.480166135403847,Low,44,0.7489282784748715,Low,65,0.4448320133826576,High,43,0.7699590552031232,Low,29,0.6835988304437441,Low,17,0.5240684088514876,Medium,34,0.6032998905335714,High,52,0.8414930256744618,Low,54
Employee_82,32,5,134533,Marketing,6,0.6499616947443065,59,7,2,0,22,0.6529804056715256,High,86,0.4269424992178122,Low,86,0.0140988169321537,Low,42,0.4186311068566307,Low,3,0.6422712798207254,Low,80,0.5944229911202722,Low,4,0.5353437769439099,Low,16,0.8099369138180599,Medium,87,0.9914698951121286,Medium,20,0.1882817276068628,Medium,61,0.4986624387292192,Medium,41,0.1001277623466807,Medium,58,0.765093365166354,Low,36,0.3107523983908357,High,36,0.0251222787397101,Low,4,0.9386401616108756,Low,86
Employee_83,39,4,59850,Marketing,9,0.0427804186421083,59,6,1,0,54,0.835372313627813,Medium,27,0.6941967134075168,Medium,34,0.4080384887302513,Low,9,0.2326788277186835,Low,70,0.7434462832776181,Medium,36,0.3000194592699722,High,67,0.0583679964260682,Medium,23,0.531172834916334,Low,98,0.3920194792151628,Medium,26,0.9922823406754364,Low,25,0.0489442419594591,High,27,0.5098951998426486,Low,27,0.1536145087886083,Medium,95,0.7997903885798964,Medium,82,0.6230157478272996,High,9,0.3213444089234371,High,16
Employee_84,50,17,40847,HR,7,0.7471125961803963,43,12,2,3,93,0.1043816238905722,Medium,59,0.8902810667534173,High,91,0.0381657315411815,High,45,0.2257683567847642,Medium,78,0.8967345527412239,Low,78,0.4437093687443181,Medium,22,0.3159802900796309,Medium,28,0.805049539173455,Medium,51,0.977490948048442,High,48,0.2416173622567863,Medium,20,0.6965022087754366,Low,19,0.7053742510767533,High,28,0.2813106149186496,Low,30,0.0518602111987501,High,89,0.4893807821186365,Medium,25,0.4580587975116541,Low,15
Employee_85,42,6,146158,Finance,8,0.0284217251311225,41,19,0,4,42,0.5099170092069182,Medium,21,0.0852399248085756,Medium,24,0.7459756198109755,Medium,78,0.7873449780167816,High,34,0.400336662808352,High,92,0.4552933025289265,Low,1,0.4570617245075116,Low,84,0.9323654897048392,Low,1,0.5696743479194547,High,81,0.5527443780956137,High,51,0.9340205602127134,Medium,45,0.7567543010468457,Medium,83,0.2054674698862242,Medium,82,0.7571565488083658,Medium,54,0.3670222134199679,High,20,0.9828588102733404,High,10
Employee_86,58,6,32401,HR,6,0.6928520164915506,58,5,1,4,6,0.7440482128499888,Medium,90,0.3680109620717383,Medium,61,0.7177387216458119,High,31,0.8597384213002884,High,3,0.6231121946617508,Medium,51,0.9427380557065728,Low,20,0.0697536261503527,High,57,0.2261478712975596,Medium,50,0.734957484762914,High,99,0.7699639316922505,High,59,0.7105260228409733,Medium,93,0.0719762028793384,Low,43,0.9842843687264532,Low,18,0.0131104251654551,High,63,0.7522553953893619,Low,44,0.7480785074842579,Low,58
Employee_87,50,31,108511,Finance,2,0.9449098178213412,53,9,0,2,84,0.5861989082387065,Low,75,0.5155222462561803,Low,2,0.784703434758918,Low,57,0.4045320724573418,High,19,0.6888934760518891,Medium,29,0.6593394586520887,Medium,85,0.5827118119498295,Medium,22,0.6746353581946463,Medium,74,0.4755925539552231,Medium,54,0.5334557499927348,Medium,75,0.3676745500540064,Low,2,0.5848469611578834,High,98,0.6071291760085563,High,27,0.374462590346055,Low,11,0.3199903699071149,Medium,26,0.074417798585479,Low,37
Employee_88,28,34,124855,HR,7,0.3806875619267779,37,12,3,0,7,0.6407151155443505,High,24,0.5577007859052836,Low,26,0.0358670794234604,Medium,96,0.7859630550157801,Low,77,0.4907364380843019,Low,50,0.7357550498522176,Low,98,0.7629062306528545,High,49,0.8212105975419126,Low,46,0.9903800858197448,Medium,90,0.3225869323581469,Low,36,0.637480322857505,High,96,0.6886611331786482,Medium,43,0.9271297456149004,Medium,18,0.030763984590343,High,72,0.4317069579611681,Medium,61,0.7023410421896736,Medium,70
Employee_89,42,13,142911,Sales,7,0.1827834949491332,50,6,4,1,3,0.2192864073954786,Low,97,0.9401653811060612,Low,61,0.5048349631324057,Medium,17,0.4011776892937833,Medium,20,0.4577777194725907,Low,66,0.148469934175514,High,86,0.8959387580896969,High,97,0.8090218861647706,Low,44,0.8260235536988662,Medium,20,0.2864068227275549,Low,20,0.929016934370171,Low,36,0.8279267147491377,Low,52,0.1229701702196731,High,79,0.6382069097865423,Medium,32,0.8454173440162406,Low,38,0.9092390775188356,Medium,43
